text,label,label_name
"Why don't you sponsor me at www.justgiving.com/mrtamis, it's all in a great cause? I'm doing a series of runs for Scottish Veterans Residences.  I've just run the Edinburgh Marathon, in searing heat, these guys and gals deserve your help.",5,Sports
"Wisconsin??? Did I miss something?  Can you say Over rated? WHO has wisconsin beat?  ummmmmmmmm NO ONE!  In all reality that San Diego State game was a quality win.  Why does anyone think that Wisconsin can hang with anyone?  The fact that they are over rated does not help anyone argue that the Big Ten is a legit conference.  A team like Tenn that beats Cal and Georgia or Auburn who beat LSU and Florida.  Auburn would kill Wisconsin and the experience they gained by playing Blowing Green.  Seroiusly, HOW IS WISCONSIN IN THE TOP 25.  They have not proven anything!",5,Sports
Do u think Ganguly will play again for India ??? ,5,Sports
What's your favourite team? ,5,Sports
Will Michelle Wie qualify US open 2006? ,5,Sports
"Anyone tried out for the UFC before, if so tell me what happened.? ",5,Sports
Do you think it is fair to drop Kaif from Indian Cricket team in the second test after his knock in the first? I feel instead of Kaif perhaps Sehwag or Tendulkar should have been asked to sit out to make room for Yuvraj Singh. What do you all cricket fanatics out there think?,5,Sports
Arsenal or Barcellona for the CL? My Predictions 1-2 Barcellona over Arsenal,5,Sports
Where can I play tennis in kuwait?? Looking for tennis courts in Kuwait to kill some time and be healthy on the side.,5,Sports
"how old brazillian stricker ""RONALDO"" in FIFA 1994??? ",5,Sports
how do i get better then i am at wr? how do i get better at wr then i am already so i can keep catching the ball no every time but most of the time,5,Sports
How Old Is Ryan Sheckler? ,5,Sports
"Guys/gals: Who player center on a team, either high school and/or college? Im a 6'0 woman and I played center for several years...did you like playing center?  The game of hoops is great!",5,Sports
"My husband hates baseball - HELP!? Silly question here...My husband absolutely HATES sports, especially baseball.  I, on the other hand, LOVE sports.  My favorite TV show is SportsCenter.  I know, sort of backwards, right?  Hubby's supposed to like sports, and wifey is supposed to hate them.  Any ways to spark my husband's interest in baseball so we don't have to constantly fight over the TV on game nights?",5,Sports
who will win jbl or mysterio? ,5,Sports
How can I land an Impossible in Skateboarding ? Skateboarding,5,Sports
"swimming help!? yaa i already posted something similar to this, but i didnt know that if you chose best answer it would end it...\nsooo again... i swim for my highschool and i kiinda SUCK,  is there anything i can do OUTSIDE of the water that can help me strenghten my upper body (i have strong legs cause of cross country). what should i do during practice so i dont get lapped or have to be waited on (its kiiinda embarassing..) are there any techniques of drillls i can do to have more endurance and speed??????",5,Sports
What are the 10 most difficult golf courses on the PGA tour? ,5,Sports
"I am looking for the code at this dicount tire store in aurora il, that promotes the racing station us99.5? ",5,Sports
"hfkadioaja jfjapdjojfojf fifojoaidi ifiifififijfaiojf oidfifioijfdo ojofjouipf z o njfojodidf opj[ajf [0ji[dpi kgjddgdop kd;pdbd  dlfmdgkkgkdmd dklmgpdkmd; m;dokggm;dk,bvd;lm[ommb;dl v;lkgogkjd d [opk[dpk d[f ;dlkf[eiogekmvs;kmvsofv[sofvsmsv s;mvskvms[ojtiw kpvms[fmvs[f vsmvs;s mosvmsvmwovfe m[fmg[ev wm,vm,.m .vlsnv;m kZlaf;ld akdl;kakfadlkfa  a;lkfald 'amd;ma;ofa;lmv aA ac'k a'kaewfkapiorqeriqif A;kcfaek;fZDfeiorfa a99rca';kca'lc [acAdck\na[0f'ald \nakf\naf\nafka\ndfio]-a0ef-ae0-304qpoq-09404iqpfl\nqfo[ofqf[ke[fkqkeqfk]qefq]-i-q4ipqkfpfi v\npfkqef]q3kfpqkfqpfk \nfq]pfkqfkq]fiek\naoq-etfql caq'kdd]wororoqio4ot-q9490-29r]-2kflkfkflk ffjpffjfjr9swgm;lfkgpsi]kwg wfkwokgpwgowogrirogiopkgpwkpklkkksfvorwkgl;mvf a;kdjkgjforo'asd;l\na'a\na\nfk[pq][wel;ekorpwrjkgrmvgsprobsl.vm\nwrogs'l;mvs';okg\nswgkskgskg[frk'lrkb\n[rkgswv,\nw[rkvms;v,m\nsw[rkg[wkf,s\n[rkm;sm,vs,v\nw[kv[rk\npvw\n[rlv\nwrl\nwvl\nwlf[pr=[5-o=-w=o4ow4y045yz/ z ;dm;dfm;zmvd;;kmv,zmv,mcv,mdld;ldlldm,;mvld,m;alkvdmvakv'dkv'adk'dvk'ak'd;k'dgk'dsk'a,v,vm';adm,v.d,mv;kgfmvg;dflm;almv;arkg';al,adm,v;ark;oir[4i[m,v kl[vk[pkg[ksg[sgk[rpr[eprg[erpg",5,Sports
who is on a swim team here? ,5,Sports
"Why does Boston always end up with crappy players? What is their GM Danny Ainge thinking?\n\nNow, in addition to Paul Pierce, he's adding Sebastian Telfair?\n\nWay to score another mediocre player. Is it time for Ainge to leave?",5,Sports
pourquoi dit - on de  la boxe qu'elle est un sport noble? ,5,Sports
"Question about Ken Shamrock? Who here thinks that Ken Shamrock's image took a negative hit from his role as coach on The Ultimate Fighter, while Tito Ortiz's image got a boost.",5,Sports
"Which RB, L. Betts or M. Barber, this is a tough one???? Ladell Betts vs. TB(Will get a lot of looks and touches) or \nMarion Barber vs. Indy(juicy matchup)\n\nIm torn!",5,Sports
"Why when they are supposed to be the best in the world, have the referees at the world cup been so poor? ",5,Sports
What are the odds of becoming a Major Leauge baseball player? ,5,Sports
where is the next world cup held ? ,5,Sports
Does anyone know what ever happened to Nidia from WWE ? Does anyone know what happened to Nidia from WWE ? And where she is today ?,5,Sports
Where can i find a picture of Brian Urlacher's Wife? ,5,Sports
"Who should I start at running back for week 10? I have Willie Parker, Maurice Jones-Drew, Anthony Thomas or Mike Bell available?",5,Sports
why is it ? the chicago blackhawks fail to put a team of any real caliber?? is it dollar bill? wirtz? ,5,Sports
"why the boxing ring called ring , when its a squre ? ",5,Sports
After group matches how many games do yellow cards carry over? I thought it was 2 but heard it was till finals ,5,Sports
what legendary chicago cubs 3rd baseman owns a tavern near moline illinois along the rock river? ,5,Sports
"should there be a ""mexican stamp"" on our hunting license? ",5,Sports
Will the Tennessee Titans win the Superbowl this season? Ten bucks says they will,5,Sports
"What song ??? This is really doing my head in now the song ""442 - come on england"" has the same tune as a song but i dont know what the song is called. can any 1 tell me and put me outta my misary and the first person who gets it and its correct cos i can check gets the best answer!!",5,Sports
who is Nicolae Dobrin? ,5,Sports
who will win the southeastern conference this year.......................auburn or alabama.? ,5,Sports
john cena ? who thinks it is bull shit john cena lost the title?i do,5,Sports
Daft one about a one legged Spanish volleyball player? What do you call a one legged Spanish volleyball player??.........Juan Sanshew!!,5,Sports
How is earned run average figured in baseball? ,5,Sports
youngest wicketkeeper in the histoery of cricket? ,5,Sports
"Detroit Pistons....? Anybody believe the Piston's will be the next Dynasty? I mean my home town team, Pistons, will be making their fouth straight appearance in the Conference Finals and I believe whole heartedly their 3rd straight trip to the finals. Any other believers they are a Dynasty in the making??",5,Sports
Will Andrea Bargnani be great in the NBA.? ,5,Sports
"Who should I start? reggie brown, deion branch, or laveranues coles at wide rec. for week 13? Fantasy Football.",5,Sports
how long was/is Darren McCarty's contract with Calgary? ,5,Sports
"Anyone from Oregon, I need to know what the water temp. is for the Willamette River? preferably near Wilsonville",5,Sports
why Bode Miller not win the gold medal in the winter olympics 2006? ,5,Sports
what is an average speed (the highest)of a pitch throwen by a 12 to 13 year old? like a saw this guy in the little league world series throw 96 MPH!!!!,5,Sports
"Lefty shotgun? I'm debating whether to surprise my husband with a shotgun for Christmas.  We're moving to hunting country next summer, so I'd like to get him a versatile bird gun to start with.  He does shoot left-handed, so I'd greatly appreciate any recommendations from other southpaws.  The one I'm currently considering is the Remington 870, since it comes in a left-handed model.\n\nEven if it turns out to not be exactly what he wants, I figure that it's a start and we can always get more.  :)  I'm a rifle girl myself and fairly clueless about shotguns.",5,Sports
where can I find an affordable used road bike? I just started riding and plan to enter a 100 m. race in Sep.? I plan to ride 50-60 m./week.  I need a bike no bigger than 56cm.,5,Sports
"what is the diffrent between crickers, and condoms ? cricket is the one of famous game\n\nand the condoms will use in sex to avoid aids & prevent for pregnency",5,Sports
"could you give me the name & nationality of refree who was in fifa world cup italy 1990 final game ? in the fifa world cup 1990 italy ,the final game refree.",5,Sports
Does any one know what NASCAR stands for? ,5,Sports
Is there any updates to the condition of Barbaro? Has he come out of surgery?  Any news? ,5,Sports
WHere can I get  a court transcript of the early 90's Mike Tyson Rape Trial. Does anyone have them.? ,5,Sports
how isnt rowdy roddy piper comin back 2 wrestling hes still good? cos i like him :),5,Sports
"positive and negative effects/influences of sports to the americans not only kids but adults as well? not only kids, but teenagers and college students and adults. What are th good and bad effects to kids and adults",5,Sports
